date,total_cases,new_cases,total_deaths,stringency_index,Kia,SK Hynix Inc,LG Corporation,Hyundai Motor Company,Posco Holdings Inc,Samsung Electronics,Kakao
2021-11-18,397466.0,0.0,3115.0,42.44,83100.0,110000.0,84600.0,205000.0,274000.0,70200.0,124500.0
2021-11-19,397466.0,0.0,3115.0,42.44,83800.0,111500.0,86300.0,209500.0,278000.0,71200.0,127000.0
2021-11-22,418251.0,0.0,3298.0,40.57,85700.0,119500.0,87800.0,218500.0,281000.0,74900.0,128500.0
2021-11-23,418251.0,0.0,3298.0,40.57,83700.0,119000.0,85600.0,215000.0,286500.0,75300.0,124500.0
2021-11-24,418251.0,0.0,3298.0,40.56,83400.0,119500.0,86500.0,212000.0,280500.0,74800.0,124500.0
2021-11-25,418251.0,0.0,3298.0,40.55,82400.0,117500.0,84600.0,210000.0,277000.0,73700.0,128000.0
2021-11-26,418251.0,0.0,3298.0,40.54,80600.0,115500.0,82000.0,205500.0,272000.0,72300.0,125500.0
2021-11-29,444198.0,0.0,3580.0,43.31,79200.0,116000.0,80800.0,200500.0,264500.0,72300.0,123000.0
2021-11-30,444198.0,0.0,3580.0,43.3,77800.0,114000.0,78400.0,195500.0,261000.0,71300.0,122000.0
2021-12-01,444198.0,0.0,3580.0,43.3,81200.0,116500.0,78400.0,201000.0,277000.0,74400.0,122500.0
2021-12-02,444198.0,0.0,3580.0,43.29,81600.0,120000.0,81500.0,205500.0,281500.0,75800.0,122500.0
2021-12-03,444198.0,0.0,3580.0,43.28,82500.0,118000.0,82000.0,206000.0,284000.0,75600.0,123500.0
2021-12-06,477356.0,0.0,3893.0,44.65,83900.0,118500.0,81900.0,206500.0,287000.0,76300.0,121000.0
2021-12-07,477356.0,0.0,3893.0,44.65,83300.0,121500.0,81900.0,207500.0,288500.0,77400.0,120500.0
2021-12-08,477356.0,0.0,3893.0,44.64,83200.0,120000.0,83600.0,207500.0,290000.0,77400.0,121000.0
2021-12-09,477356.0,0.0,3893.0,44.64,84100.0,123500.0,84000.0,207000.0,295000.0,78200.0,122500.0
2021-12-10,477356.0,0.0,3893.0,44.63,85400.0,120500.0,86600.0,207500.0,281500.0,76900.0,122500.0
2021-12-13,523085.0,0.0,4293.0,44.62,86000.0,121500.0,86900.0,209000.0,287000.0,76800.0,120000.0
2021-12-14,523085.0,0.0,4293.0,44.61,85300.0,121000.0,80500.0,211000.0,288500.0,77000.0,118500.0
2021-12-15,523085.0,0.0,4293.0,44.61,84300.0,123500.0,81400.0,209000.0,282000.0,77600.0,118500.0
2021-12-16,523085.0,0.0,4293.0,44.6,85700.0,124000.0,81600.0,209500.0,283500.0,77800.0,119500.0
2021-12-17,523085.0,0.0,4293.0,44.59,84600.0,122000.0,82300.0,209500.0,292000.0,78000.0,117500.0
2021-12-20,570413.0,0.0,4776.0,46.43,82900.0,120500.0,81000.0,205000.0,280500.0,77100.0,113000.0
2021-12-21,570413.0,0.0,4776.0,46.43,83200.0,124500.0,81400.0,205000.0,280500.0,78100.0,114500.0
2021-12-22,570413.0,0.0,4776.0,46.43,83900.0,127000.0,81400.0,206500.0,282000.0,79400.0,114500.0
2021-12-23,570413.0,0.0,4776.0,46.42,84200.0,127500.0,82400.0,209000.0,283500.0,79900.0,113000.0
2021-12-24,570413.0,0.0,4776.0,46.42,85100.0,128000.0,82500.0,215500.0,284000.0,80500.0,114500.0
2021-12-27,611667.0,0.0,5300.0,46.41,84800.0,126000.0,82600.0,213500.0,281500.0,80200.0,113000.0
2021-12-28,611667.0,0.0,5300.0,46.41,84500.0,127500.0,83700.0,214000.0,283500.0,80300.0,113500.0
2021-12-29,611667.0,0.0,5300.0,46.4,83400.0,127000.0,81800.0,212000.0,279000.0,78800.0,114000.0
2021-12-30,611667.0,0.0,5300.0,46.4,82200.0,131000.0,80900.0,209000.0,274500.0,78300.0,112500.0
2022-01-04,642202.0,0.0,5730.0,46.37,83500.0,128500.0,82400.0,210000.0,286500.0,78700.0,111500.0
2022-01-05,642202.0,0.0,5730.0,46.37,85900.0,125500.0,81400.0,213500.0,295500.0,77400.0,105500.0
2022-01-06,642202.0,0.0,5730.0,46.36,85600.0,125000.0,80800.0,214000.0,304500.0,76900.0,100000.0
2022-01-07,642202.0,0.0,5730.0,46.35,86700.0,127000.0,81600.0,215000.0,305000.0,78300.0,100000.0
2022-01-10,667386.0,0.0,6071.0,46.33,83800.0,124500.0,80800.0,209500.0,304000.0,78000.0,96600.0
2022-01-11,667386.0,0.0,6071.0,46.32,84100.0,128000.0,79500.0,210500.0,300000.0,78900.0,95000.0
2022-01-12,667386.0,0.0,6071.0,46.31,85100.0,128500.0,82500.0,211500.0,305500.0,78900.0,97200.0
2022-01-13,667386.0,0.0,6071.0,46.3,84900.0,129500.0,82600.0,210000.0,306500.0,77900.0,96700.0
2022-01-14,667386.0,0.0,6071.0,46.29,83800.0,128500.0,82000.0,209000.0,299000.0,77300.0,93900.0
2022-01-17,696030.0,0.0,6333.0,46.28,82700.0,127000.0,80500.0,205000.0,292500.0,77500.0,92900.0
2022-01-18,696030.0,0.0,6333.0,46.27,82200.0,126500.0,79300.0,202500.0,286000.0,77000.0,92000.0
2022-01-19,696030.0,0.0,6333.0,46.27,81000.0,127000.0,78100.0,200500.0,284500.0,76300.0,90400.0
2022-01-20,696030.0,0.0,6333.0,46.27,81200.0,125000.0,79200.0,202000.0,286000.0,76500.0,92300.0
2022-01-21,696030.0,0.0,6333.0,46.26,80100.0,119000.0,79200.0,200000.0,282000.0,75600.0,91800.0
2022-01-24,741408.0,0.0,6565.0,46.25,79000.0,119000.0,76600.0,197000.0,274500.0,75100.0,90000.0
2022-01-25,741408.0,0.0,6565.0,46.25,76500.0,118000.0,74400.0,194500.0,266500.0,74000.0,87600.0
2022-01-26,741408.0,0.0,6565.0,46.25,76500.0,118000.0,74400.0,194500.0,266500.0,74000.0,87600.0
2022-01-27,741408.0,0.0,6565.0,46.24,79100.0,113500.0,72200.0,186500.0,257500.0,71300.0,82600.0
2022-01-28,741408.0,0.0,6565.0,46.24,82000.0,120500.0,74000.0,186500.0,265000.0,73300.0,85000.0
2022-02-03,845699.0,0.0,6755.0,46.23,81500.0,124000.0,74600.0,191500.0,268000.0,73300.0,85100.0
2022-02-04,845699.0,0.0,6755.0,43.45,80700.0,124500.0,76300.0,190000.0,268500.0,74000.0,87100.0
2022-02-07,1044962.0,0.0,6886.0,41.59,78200.0,123000.0,76200.0,186500.0,268500.0,73000.0,88000.0
2022-02-08,1044962.0,0.0,6886.0,41.59,78200.0,123000.0,76200.0,186500.0,268500.0,73000.0,88000.0
2022-02-09,1044962.0,0.0,6886.0,41.59,78200.0,123000.0,76200.0,186500.0,268500.0,73000.0,88000.0
2022-02-10,1044962.0,0.0,6886.0,41.59,79700.0,129500.0,77800.0,185500.0,280000.0,75400.0,87300.0
2022-02-11,1044962.0,0.0,6886.0,41.59,79000.0,132000.0,75000.0,183000.0,290000.0,74900.0,91700.0
2022-02-14,1405244.0,0.0,7102.0,41.58,77000.0,132500.0,75500.0,176500.0,284000.0,73700.0,88800.0
2022-02-15,1405244.0,0.0,7102.0,41.58,77600.0,127000.0,75500.0,180500.0,280500.0,73700.0,88300.0
2022-02-16,1405244.0,0.0,7102.0,41.58,79500.0,130500.0,76300.0,182000.0,280500.0,74800.0,91900.0
2022-02-17,1405244.0,0.0,7102.0,41.58,79500.0,133000.0,77000.0,183500.0,283000.0,75000.0,90600.0
2022-02-18,1405244.0,0.0,7102.0,41.58,78700.0,131500.0,77200.0,183500.0,281500.0,74300.0,91400.0
2022-02-21,2058161.0,0.0,7450.0,41.58,78700.0,131500.0,77200.0,183500.0,281500.0,74300.0,91400.0
2022-02-22,2058161.0,0.0,7450.0,41.58,78700.0,131500.0,77200.0,183500.0,281500.0,74300.0,91400.0
2022-02-23,2058161.0,0.0,7450.0,41.58,78700.0,131500.0,77200.0,183500.0,281500.0,74300.0,91400.0
2022-02-24,2058161.0,0.0,7450.0,41.58,73400.0,122500.0,73700.0,173000.0,278000.0,71500.0,90000.0
2022-02-25,2058161.0,0.0,7450.0,41.57,73800.0,123000.0,74100.0,174000.0,275500.0,71900.0,94400.0
2022-02-28,3134456.0,0.0,8058.0,41.57,73800.0,123000.0,74100.0,174000.0,275500.0,71900.0,94400.0
2022-03-02,3134456.0,0.0,8058.0,40.74,72100.0,125000.0,74000.0,170500.0,283500.0,71700.0,95300.0
2022-03-03,3134456.0,0.0,8058.0,40.74,73800.0,129000.0,74100.0,177500.0,290500.0,72900.0,96600.0
2022-03-04,3134456.0,0.0,8058.0,40.74,73800.0,129000.0,74100.0,177500.0,290500.0,72900.0,96600.0
2022-03-07,4666970.0,0.0,9096.0,40.74,71100.0,119500.0,73200.0,168000.0,285500.0,70100.0,91600.0
2022-03-08,4666970.0,0.0,9096.0,40.74,69600.0,118000.0,73000.0,168000.0,276500.0,69500.0,92100.0
2022-03-10,4666970.0,0.0,9096.0,40.74,69600.0,118000.0,73000.0,168000.0,276500.0,69500.0,92100.0
2022-03-11,4666970.0,0.0,9096.0,40.74,69600.0,118000.0,73600.0,168000.0,282000.0,70000.0,92100.0
2022-03-14,6866212.0,0.0,10595.0,40.74,68800.0,116000.0,72400.0,164500.0,287000.0,70200.0,103500.0
2022-03-15,6866212.0,0.0,10595.0,40.74,68800.0,116000.0,72400.0,164500.0,287000.0,70200.0,103500.0
2022-03-16,6866212.0,0.0,10595.0,40.74,68800.0,116000.0,72500.0,164500.0,283000.0,70400.0,103500.0
2022-03-17,6866212.0,0.0,10595.0,40.74,68800.0,116000.0,72500.0,164500.0,283000.0,70400.0,103500.0
2022-03-18,6866212.0,0.0,10595.0,40.74,72000.0,124000.0,75300.0,171000.0,287000.0,70700.0,108500.0
2022-03-21,9582560.0,0.0,12757.0,40.74,72000.0,124000.0,73600.0,171000.0,287000.0,69900.0,108500.0
2022-03-22,9582560.0,0.0,12757.0,40.74,71300.0,123500.0,74400.0,173500.0,293000.0,70300.0,106500.0
2022-03-23,9582560.0,0.0,12757.0,40.74,71800.0,123500.0,75300.0,176000.0,306500.0,70500.0,106500.0
2022-03-24,9582560.0,0.0,12757.0,40.74,72100.0,120500.0,75500.0,176000.0,304000.0,69800.0,105000.0
2022-03-25,9582560.0,0.0,12757.0,40.74,71600.0,118000.0,74200.0,174000.0,299500.0,69800.0,105000.0
2022-03-28,12002874.0,0.0,15186.0,40.74,71400.0,118000.0,74600.0,174500.0,299500.0,69700.0,105000.0
2022-03-29,12002874.0,0.0,15186.0,40.74,71800.0,120000.0,75100.0,176500.0,299000.0,70200.0,105500.0
2022-03-30,12002874.0,0.0,15186.0,40.74,73700.0,121000.0,74800.0,181000.0,290000.0,69900.0,106500.0
2022-03-31,12002874.0,0.0,15186.0,40.74,74000.0,118000.0,76400.0,180500.0,293000.0,69600.0,106500.0
2022-04-01,12002874.0,0.0,15186.0,37.96,74200.0,116000.0,76200.0,178000.0,288000.0,69100.0,106000.0
2022-04-04,14001266.0,0.0,17453.0,37.96,73700.0,117000.0,75500.0,178000.0,294000.0,69300.0,105500.0
2022-04-05,14001266.0,0.0,17453.0,37.96,73800.0,116500.0,75300.0,179000.0,289500.0,69200.0,107500.0
2022-04-06,14001266.0,0.0,17453.0,37.96,76400.0,113000.0,74800.0,180000.0,285000.0,68500.0,105000.0
2022-04-07,14001266.0,0.0,17453.0,37.96,75900.0,113500.0,73800.0,178500.0,280500.0,68000.0,99900.0
2022-04-08,14001266.0,0.0,17453.0,37.96,74900.0,112000.0,74500.0,176500.0,283000.0,67800.0,98000.0
2022-04-11,15424519.0,0.0,19679.0,37.96,77500.0,111500.0,74900.0,179500.0,286000.0,67900.0,95100.0
2022-04-12,15424519.0,0.0,19679.0,37.96,76800.0,111000.0,72900.0,178000.0,282000.0,67000.0,94100.0
2022-04-13,15424519.0,0.0,19679.0,37.96,77900.0,113000.0,74800.0,181000.0,285500.0,68700.0,95800.0
2022-04-14,15424519.0,0.0,19679.0,37.96,76800.0,110000.0,74800.0,177500.0,286000.0,67500.0,96100.0
2022-04-15,15424519.0,0.0,19679.0,37.96,76700.0,108000.0,73300.0,177000.0,282500.0,66600.0,95400.0
2022-04-18,16353436.0,0.0,21224.0,13.89,78200.0,109000.0,73100.0,178500.0,283000.0,66700.0,94400.0
2022-04-19,16353436.0,0.0,21224.0,13.89,78100.0,112500.0,73600.0,181000.0,288500.0,67300.0,95100.0
2022-04-20,16353436.0,0.0,21224.0,13.89,80100.0,112500.0,74400.0,183000.0,289500.0,67400.0,95100.0
2022-04-21,16353436.0,0.0,21224.0,13.89,79900.0,113000.0,75100.0,183000.0,299000.0,67700.0,93600.0
2022-04-22,16353436.0,0.0,21224.0,13.89,79800.0,110500.0,73800.0,180000.0,295500.0,67000.0,92000.0
2022-04-25,16929504.0,0.0,22243.0,13.89,79600.0,108000.0,72800.0,182000.0,286000.0,66300.0,89700.0
2022-04-26,16929504.0,0.0,22243.0,13.89,83500.0,111000.0,72700.0,187000.0,284000.0,66100.0,90200.0
2022-04-27,16929504.0,0.0,22243.0,13.89,83300.0,108500.0,71400.0,187000.0,278000.0,65000.0,88400.0
2022-04-28,16929504.0,0.0,22243.0,13.89,83700.0,109500.0,73100.0,188500.0,290000.0,64800.0,89300.0
2022-04-29,16929504.0,0.0,22243.0,13.89,83800.0,112500.0,73300.0,186000.0,289000.0,67400.0,89900.0
2022-05-02,17295622.0,0.0,22958.0,13.89,84400.0,110500.0,73800.0,187000.0,293000.0,67300.0,87300.0
2022-05-03,17295622.0,0.0,22958.0,13.89,83500.0,110000.0,73600.0,183500.0,289000.0,67500.0,88500.0
2022-05-04,17295622.0,0.0,22958.0,13.89,83500.0,109500.0,74000.0,184000.0,291500.0,67900.0,89000.0
2022-05-06,17295622.0,0.0,22958.0,13.89,83900.0,107500.0,72800.0,182500.0,286000.0,66500.0,84300.0
2022-05-10,17564962.0,0.0,23400.0,13.89,84100.0,110000.0,70900.0,180500.0,276000.0,65700.0,83600.0
2022-05-11,17564962.0,0.0,23400.0,13.89,86100.0,110500.0,70700.0,183000.0,274500.0,65700.0,85400.0
2022-05-12,17564962.0,0.0,23400.0,13.89,86300.0,109000.0,69900.0,180500.0,273000.0,64900.0,80700.0
2022-05-13,17564962.0,0.0,23400.0,13.89,86300.0,112500.0,75000.0,186500.0,280500.0,66500.0,81800.0
2022-05-16,17795312.0,0.0,23744.0,13.89,85200.0,110500.0,74400.0,184000.0,281000.0,66300.0,82300.0
2022-05-17,17795312.0,0.0,23744.0,13.89,85200.0,112500.0,75300.0,185500.0,287500.0,67600.0,83200.0
2022-05-18,17795312.0,0.0,23744.0,13.89,84500.0,113500.0,75200.0,185500.0,288000.0,68100.0,82600.0
2022-05-19,17795312.0,0.0,23744.0,13.89,82100.0,111000.0,74400.0,182000.0,285000.0,67500.0,80400.0
2022-05-20,17795312.0,0.0,23744.0,13.89,83900.0,112500.0,76000.0,186500.0,291500.0,68000.0,83000.0
2022-05-23,17967641.0,0.0,23987.0,13.89,84200.0,113000.0,75400.0,188000.0,292500.0,67900.0,82900.0
2022-05-24,17967641.0,0.0,23987.0,13.89,83300.0,108500.0,75100.0,185000.0,289000.0,66500.0,80600.0
2022-05-25,17967641.0,0.0,23987.0,13.89,82600.0,108000.0,75400.0,183500.0,290500.0,66400.0,81800.0
2022-05-26,17967641.0,0.0,23987.0,13.89,82400.0,103000.0,74000.0,184000.0,294000.0,65900.0,81500.0
2022-05-27,17967641.0,0.0,23987.0,13.89,82900.0,106000.0,74700.0,185500.0,294000.0,66500.0,81700.0
2022-05-30,18086447.0,0.0,24167.0,13.89,83600.0,107000.0,81900.0,187500.0,294000.0,67700.0,83900.0
2022-05-31,18086447.0,0.0,24167.0,13.89,85700.0,108000.0,80200.0,189500.0,289000.0,67400.0,85000.0
2022-06-02,18086447.0,0.0,24167.0,13.89,85000.0,107000.0,80200.0,187500.0,288000.0,66700.0,83700.0
2022-06-03,18086447.0,0.0,24167.0,13.89,83500.0,107000.0,80100.0,187000.0,290000.0,66800.0,85700.0
2022-06-07,18168708.0,0.0,24299.0,13.89,83000.0,104000.0,80300.0,183500.0,287000.0,65500.0,81900.0
2022-06-08,18168708.0,0.0,24299.0,13.89,81800.0,106000.0,80700.0,183000.0,285500.0,65300.0,81500.0
2022-06-09,18168708.0,0.0,24299.0,13.89,82200.0,105500.0,81400.0,182500.0,286000.0,65200.0,81300.0
2022-06-10,18168708.0,0.0,24299.0,13.89,82400.0,103500.0,80800.0,184500.0,279000.0,63800.0,80100.0
2022-06-13,18229278.0,0.0,24390.0,13.89,79200.0,99000.0,77800.0,175000.0,268000.0,62100.0,76500.0
2022-06-14,18229278.0,0.0,24390.0,13.89,78000.0,99100.0,77000.0,171500.0,263500.0,61900.0,76600.0
2022-06-15,18229278.0,0.0,24390.0,13.89,78100.0,97900.0,76200.0,174000.0,261500.0,60700.0,72700.0
2022-06-16,18229278.0,0.0,24390.0,13.89,77200.0,97400.0,77500.0,173000.0,267500.0,60900.0,72300.0
2022-06-17,18229278.0,0.0,24390.0,13.89,76100.0,96400.0,78000.0,170000.0,262500.0,59800.0,72200.0
2022-06-20,18280063.0,0.0,24463.0,13.89,75500.0,94500.0,75900.0,170500.0,252500.0,58700.0,69600.0
2022-06-21,18280063.0,0.0,24463.0,13.89,77300.0,95200.0,77600.0,172500.0,250500.0,58500.0,70500.0
2022-06-22,18280063.0,0.0,24463.0,13.89,76400.0,92200.0,75600.0,171500.0,242500.0,57600.0,68500.0
2022-06-23,18280063.0,0.0,24463.0,13.89,77200.0,90200.0,75800.0,171000.0,234000.0,57400.0,67100.0
2022-06-24,18280063.0,0.0,24463.0,13.89,77500.0,91600.0,76700.0,173000.0,238000.0,58400.0,71500.0
2022-06-27,18329423.0,0.0,24530.0,13.89,80900.0,95000.0,79500.0,183000.0,238000.0,58800.0,71800.0
2022-06-28,18329423.0,0.0,24530.0,13.89,81900.0,95300.0,81000.0,186000.0,243000.0,59400.0,71600.0
2022-06-29,18329423.0,0.0,24530.0,13.89,76900.0,94000.0,79300.0,175500.0,234000.0,58000.0,70800.0
2022-06-30,18329423.0,0.0,24530.0,13.89,77300.0,91000.0,77900.0,180500.0,230500.0,57000.0,69900.0
2022-07-01,18329423.0,0.0,24530.0,13.89,78000.0,87500.0,78600.0,180000.0,232500.0,56200.0,67300.0
2022-07-04,18389611.0,0.0,24576.0,13.89,78500.0,89100.0,78500.0,178000.0,230000.0,57100.0,68100.0
2022-07-05,18389611.0,0.0,24576.0,13.89,78400.0,92500.0,80800.0,177500.0,238500.0,57200.0,72000.0
2022-07-06,18389611.0,0.0,24576.0,13.89,75400.0,92100.0,77800.0,172500.0,230000.0,56400.0,73500.0
2022-07-07,18389611.0,0.0,24576.0,13.89,75700.0,93900.0,78700.0,175000.0,230000.0,58200.0,73000.0
2022-07-08,18389611.0,0.0,24576.0,13.89,76800.0,94800.0,78400.0,178000.0,231000.0,58700.0,71800.0
2022-07-11,18511845.0,0.0,24668.0,13.89,78000.0,93700.0,78300.0,179000.0,230000.0,58800.0,71300.0
2022-07-12,18511845.0,0.0,24668.0,13.89,78700.0,93300.0,76900.0,179000.0,223000.0,58100.0,70300.0
2022-07-13,18511845.0,0.0,24668.0,13.89,79800.0,94000.0,76800.0,183500.0,226500.0,58000.0,71900.0
2022-07-14,18511845.0,0.0,24668.0,13.89,78800.0,94000.0,76000.0,182500.0,223000.0,57500.0,72100.0
2022-07-15,18511845.0,0.0,24668.0,13.89,79100.0,98700.0,75900.0,183500.0,224000.0,60000.0,70100.0
2022-07-18,18761757.0,0.0,24765.0,13.89,80100.0,101000.0,76700.0,185500.0,226500.0,61900.0,72800.0
2022-07-19,18761757.0,0.0,24765.0,13.89,82100.0,100000.0,77000.0,188500.0,230000.0,60900.0,72800.0
2022-07-20,18761757.0,0.0,24765.0,13.89,81600.0,102000.0,78800.0,189000.0,232000.0,60500.0,73400.0
2022-07-21,18761757.0,0.0,24765.0,13.89,82000.0,102500.0,77600.0,189000.0,235000.0,61800.0,73700.0
2022-07-22,18761757.0,0.0,24765.0,13.89,80900.0,100000.0,78300.0,191000.0,234000.0,61300.0,72100.0
2022-07-25,19211613.0,0.0,24907.0,13.89,82300.0,100000.0,78700.0,196000.0,234500.0,61100.0,73000.0
2022-07-26,19211613.0,0.0,24907.0,13.89,82500.0,100500.0,78800.0,196000.0,235500.0,61700.0,72400.0
2022-07-27,19211613.0,0.0,24907.0,13.89,80800.0,100000.0,79900.0,196000.0,236500.0,61800.0,71900.0
2022-07-28,19211613.0,0.0,24907.0,13.89,80500.0,99400.0,80500.0,195000.0,238500.0,61900.0,72400.0
2022-07-29,19211613.0,0.0,24907.0,13.89,81200.0,97900.0,81100.0,196000.0,242000.0,61400.0,74800.0
2022-08-01,19776050.0,0.0,25084.0,13.89,80400.0,97100.0,81100.0,196000.0,240000.0,61300.0,74000.0
2022-08-02,19776050.0,0.0,25084.0,13.89,81200.0,96500.0,79800.0,196500.0,236000.0,61700.0,71800.0
2022-08-03,19776050.0,0.0,25084.0,13.89,81300.0,97500.0,80200.0,197000.0,235500.0,61300.0,76000.0
2022-08-04,19776050.0,0.0,25084.0,13.89,81300.0,97500.0,80400.0,196500.0,233000.0,61500.0,81700.0
2022-08-05,19776050.0,0.0,25084.0,13.89,80500.0,98500.0,80200.0,194500.0,239500.0,61500.0,81200.0
2022-08-08,20489128.0,0.0,25332.0,13.89,81400.0,96300.0,80800.0,196000.0,240000.0,60800.0,82000.0
2022-08-09,20489128.0,0.0,25332.0,13.89,81500.0,95100.0,80700.0,193500.0,246000.0,60000.0,83200.0
2022-08-10,20489128.0,0.0,25332.0,13.89,80700.0,91800.0,80500.0,192500.0,248500.0,59100.0,80300.0
2022-08-11,20489128.0,0.0,25332.0,13.89,80800.0,93300.0,83400.0,193000.0,257000.0,59900.0,83700.0
2022-08-12,20489128.0,0.0,25332.0,13.89,82400.0,93300.0,84500.0,196000.0,259500.0,60200.0,82500.0
2022-08-16,21355958.0,0.0,25710.0,13.89,82000.0,96700.0,84400.0,197500.0,258000.0,61000.0,80700.0
2022-08-17,21355958.0,0.0,25710.0,13.89,78700.0,97100.0,84600.0,190000.0,258000.0,60400.0,80100.0
2022-08-18,21355958.0,0.0,25710.0,13.89,76700.0,95700.0,84300.0,186000.0,256000.0,61500.0,79200.0
2022-08-19,21355958.0,0.0,25710.0,13.89,77200.0,96400.0,83800.0,190000.0,255000.0,60900.0,76700.0
2022-08-22,22240331.0,0.0,26161.0,13.89,77400.0,95200.0,82100.0,189000.0,249000.0,60000.0,75000.0
2022-08-23,22240331.0,0.0,26161.0,13.89,77400.0,93600.0,81700.0,189000.0,248000.0,59100.0,74800.0
2022-08-24,22240331.0,0.0,26161.0,13.89,76600.0,93200.0,81300.0,188000.0,245500.0,59000.0,74900.0
2022-08-25,22240331.0,0.0,26161.0,13.89,79100.0,94100.0,83000.0,192000.0,250500.0,59700.0,76100.0
2022-08-26,22240331.0,0.0,26161.0,13.89,78900.0,95100.0,83100.0,193500.0,249000.0,60000.0,76000.0
2022-08-29,22983818.0,0.0,26689.0,13.89,77500.0,92500.0,80700.0,188500.0,244000.0,58600.0,72200.0
2022-08-30,22983818.0,0.0,26689.0,13.89,80100.0,93200.0,81500.0,195500.0,254000.0,58800.0,73200.0
2022-08-31,22983818.0,0.0,26689.0,13.89,80800.0,95200.0,82000.0,196000.0,255000.0,59700.0,73400.0
2022-09-01,22983818.0,0.0,26689.0,13.89,80200.0,92400.0,79700.0,195500.0,253000.0,58400.0,71400.0
2022-09-02,22983818.0,0.0,26689.0,13.89,80800.0,91700.0,78800.0,196500.0,246000.0,57500.0,70200.0
2022-09-05,23569192.0,0.0,27193.0,13.89,81000.0,91100.0,79300.0,200000.0,252500.0,57100.0,70000.0
2022-09-06,23569192.0,0.0,27193.0,13.89,81400.0,91800.0,78600.0,201000.0,252500.0,57100.0,69700.0
2022-09-07,23569192.0,0.0,27193.0,13.89,82300.0,90400.0,77600.0,202000.0,246000.0,56000.0,67500.0
2022-09-08,23569192.0,0.0,27193.0,13.89,80900.0,90400.0,78000.0,200000.0,241500.0,55600.0,68000.0
2022-09-13,24004887.0,0.0,27533.0,13.89,81300.0,94800.0,81600.0,200500.0,248000.0,58100.0,70000.0
2022-09-14,24004887.0,0.0,27533.0,13.89,80300.0,93000.0,80700.0,198500.0,239500.0,56800.0,68100.0
2022-09-15,24004887.0,0.0,27533.0,13.89,80000.0,92000.0,80700.0,198000.0,235000.0,56000.0,67400.0
2022-09-16,24004887.0,0.0,27533.0,13.89,81100.0,91200.0,80800.0,201000.0,230500.0,56200.0,66900.0
2022-09-19,24394466.0,0.0,27891.0,13.89,80800.0,90000.0,79800.0,201500.0,231000.0,56400.0,65400.0
2022-09-20,24394466.0,0.0,27891.0,13.89,80400.0,88000.0,80100.0,198500.0,239500.0,55800.0,65300.0
2022-09-21,24394466.0,0.0,27891.0,13.89,79700.0,88000.0,79800.0,197000.0,238000.0,55300.0,64000.0
2022-09-22,24394466.0,0.0,27891.0,13.89,79200.0,86000.0,79700.0,193500.0,235500.0,54400.0,61300.0
2022-09-23,24394466.0,0.0,27891.0,13.89,77600.0,83500.0,77600.0,190500.0,236000.0,54500.0,61000.0
2022-09-26,24620128.0,0.0,28272.0,13.89,74800.0,82500.0,76200.0,182500.0,224500.0,53900.0,59700.0
2022-09-27,24620128.0,0.0,28272.0,13.89,76500.0,82000.0,76400.0,186000.0,229000.0,54200.0,59300.0
2022-09-28,24620128.0,0.0,28272.0,13.89,73900.0,81200.0,73800.0,179500.0,228000.0,52900.0,56900.0
2022-09-29,24620128.0,0.0,28272.0,13.89,74500.0,80800.0,74500.0,181500.0,219500.0,52600.0,55900.0
2022-09-30,24620128.0,0.0,28272.0,13.89,71900.0,83100.0,74000.0,176500.0,211000.0,53100.0,57100.0
2022-10-04,24819611.0,0.0,28528.0,11.11,72800.0,86200.0,76300.0,179500.0,222500.0,55200.0,55900.0
2022-10-05,24819611.0,0.0,28528.0,11.11,71100.0,89800.0,75100.0,177000.0,223000.0,56000.0,54500.0
2022-10-06,24819611.0,0.0,28528.0,11.11,71500.0,89900.0,75700.0,178000.0,224000.0,56300.0,54800.0
2022-10-07,24819611.0,0.0,28528.0,11.11,71000.0,91200.0,76800.0,175500.0,226500.0,56200.0,50900.0
2022-10-11,24970789.0,0.0,28708.0,11.11,67400.0,90200.0,75700.0,168000.0,230000.0,55400.0,50100.0
2022-10-12,24970789.0,0.0,28708.0,11.11,68200.0,94000.0,78500.0,168000.0,236500.0,55800.0,49850.0
2022-10-13,24970789.0,0.0,28708.0,11.11,68300.0,94900.0,76600.0,164500.0,237500.0,55200.0,47300.0
2022-10-14,24970789.0,0.0,28708.0,11.11,69000.0,95500.0,76900.0,167000.0,246000.0,56300.0,51400.0
2022-10-17,25120465.0,0.0,28856.0,11.11,68700.0,95200.0,78900.0,167000.0,247500.0,56600.0,48350.0
2022-10-18,25120465.0,0.0,28856.0,11.11,69100.0,95800.0,78800.0,168000.0,250000.0,56500.0,49400.0
2022-10-19,25120465.0,0.0,28856.0,11.11,69000.0,92900.0,79800.0,168000.0,255000.0,55800.0,49800.0
2022-10-20,25120465.0,0.0,28856.0,11.11,68400.0,90200.0,78800.0,168500.0,252000.0,55500.0,47750.0
2022-10-21,25120465.0,0.0,28856.0,11.11,67900.0,90500.0,77800.0,167000.0,249000.0,55900.0,48850.0
2022-10-24,25297334.0,0.0,29017.0,11.11,65300.0,91800.0,78900.0,161500.0,248000.0,57500.0,48450.0
2022-10-25,25297334.0,0.0,29017.0,11.11,66300.0,93500.0,77300.0,162500.0,239500.0,57700.0,48800.0
2022-10-26,25297334.0,0.0,29017.0,11.11,65500.0,93900.0,77800.0,160500.0,237000.0,59400.0,47700.0
